#Frame     RMSD_00002
 1626903       8.1228
 1729333       8.1234
 1629640       8.1238
 3609992       8.1242
 1633691       8.1246
 3610009       8.1248
  672278       8.1249
 3610007       8.1250
 2549255       8.1258
 2539978       8.1281
 2940566       8.1288
  393135       8.1300
 1849479       8.1319
  345852       8.1320
 1849052       8.1327
 2256566       8.1332
 1652345       8.1344
 2316848       8.1353
 1622794       8.1359
 3373639       8.1365
 2255980       8.1366
 2302988       8.1377
 1848732       8.1389
 2955926       8.1392
 3538949       8.1394
 1621551       8.1413
 1622803       8.1427
 3176184       8.1479
  374361       8.1484
 1628272       8.1498
  241209       8.1511
  241224       8.1517
  241222       8.1519
 2933978       8.1525
  238541       8.1535
 2255393       8.1537
 2747571       8.1539
  238556       8.1541
  238554       8.1543
  349071       8.1553
 2254807       8.1574
 1625036       8.1602
 1754149       8.1607
 3562059       8.1620
  240142       8.1652
  240157       8.1657
  240155       8.1660
 1615559       8.1674
  237474       8.1678
  237489       8.1684
  237487       8.1686
 1727696       8.1690
 3172224       8.1692
  348500       8.1699
 2741171       8.1720
 1616056       8.1728
 3169583       8.1729
 3238628       8.1746
 1625035       8.1747
 1622797       8.1765
 1622956       8.1768
 3220663       8.1777
 1615491       8.1790
  721554       8.1796
  659986       8.1807
 1754139       8.1808
 1615391       8.1815
  713338       8.1822
 2607089       8.1828
 3612486       8.1837
 1618189       8.1839
  900768       8.1845
 1222818       8.1854
  902617       8.1860
 2898251       8.1890
 1618686       8.1893
 3211423       8.1917
 2370748       8.1923
 2897813       8.1931
  627128       8.1934
 1675578       8.1941
 2356889       8.1949
 2708173       8.1953
 2279848       8.1962
  899772       8.1963
 1129782       8.1964
 1129797       8.1969
 1129795       8.1972
 2883430       8.1973
  901763       8.1976
 2868250       8.1977
 1124679       8.1985
 1124694       8.1990
 1124692       8.1993
 2874190       8.1994
 1627772       8.1999
 1119578       8.2001
 1119593       8.2006
 1119591       8.2009
 1114474       8.2023
 1114490       8.2028
 1114488       8.2031
 1222815       8.2062
 1675467       8.2072
 1440479       8.2073
  625955       8.2079
 1616554       8.2120
 2862969       8.2130
 2852410       8.2134
 1615381       8.2153
 1685018       8.2157
 3605952       8.2164
 1617052       8.2167
 3611935       8.2209
 1652467       8.2218
 3202183       8.2264
 3605934       8.2273
 3605932       8.2276
 1619185       8.2286
 3527105       8.2290
 3605564       8.2305
 2716771       8.2310
 3523145       8.2311
  344679       8.2313
 1622420       8.2319
 1619682       8.2335
 2897823       8.2338
 2710171       8.2339
 2738457       8.2345
 1625037       8.2349
 3611775       8.2354
 3192943       8.2408
  883134       8.2437
 1626900       8.2438
 3520505       8.2446
  905714       8.2454
 2347608       8.2456
  905712       8.2457
 3605102       8.2463
 3605118       8.2468
 2883629       8.2469
 3605116       8.2471
 1629638       8.2473
 1720966       8.2484
 2874390       8.2489
  441977       8.2498
  441975       8.2504
  441974       8.2506
  341204       8.2515
 1718832       8.2540
 2714571       8.2543
  344913       8.2552
  925099       8.2561
 2708073       8.2564
 1621549       8.2577
 1675423       8.2581
 2009006       8.2593
  445173       8.2613
  445188       8.2619
  445186       8.2621
 2269580       8.2622
  903473       8.2623
  903471       8.2626
 2269597       8.2627
 2269595       8.2629
 7778851       8.2640
 7778838       8.2643
 2857150       8.2651
 1224496       8.2676
 2259502       8.2706
 1222819       8.2712
 2258326       8.2729
 1628270       8.2730
  628301       8.2744
 2925182       8.2749
 1675412       8.2750
 7777594       8.2752
 1652301       8.2758
 2263934       8.2760
 2263951       8.2765
 2263949       8.2768
 1851098       8.2773
 1104284       8.2782
 1104271       8.2785
 1447561       8.2790
 2009005       8.2799
 1099680       8.2804
 1099667       8.2807
 1848113       8.2859
 1848647       8.2867
 2714441       8.2876
 2709821       8.2880
 1224495       8.2882
 2711801       8.2901
 1851097       8.2906
 1222816       8.2917
  393137       8.2952
 3411577       8.2980
 1851605       8.2983
 3397717       8.2984
  646642       8.2990
 7760461       8.2991
  646657       8.2995
  646655       8.2998
 3402336       8.3005
 2407154       8.3009
  777213       8.3014
  872160       8.3016
  777229       8.3019
  777226       8.3021
 1685763       8.3023
  872173       8.3024
 2019085       8.3025
 2762094       8.3027
  870703       8.3041
  870718       8.3046
  870716       8.3049
 2708063       8.3054
 2020152       8.3063
  345854       8.3090
  441086       8.3119
  441082       8.3121
 3388477       8.3125
 1851604       8.3126
  643398       8.3128
 3374617       8.3131
  643418       8.3133
 7761034       8.3135
  643416       8.3136
 1942689       8.3153
  772111       8.3154
 3379237       8.3158
  772126       8.3159
  772124       8.3162
 7760146       8.3163
  754937       8.3176
 1939112       8.3212
 3605120       8.3215
 7776363       8.3221
 3605928       8.3222
 7776350       8.3223
 1847580       8.3227
 1555352       8.3239
  456121       8.3246
  456108       8.3248
 1649090       8.3272
  440402       8.3273
 7761033       8.3277
 1734521       8.3285
 1675401       8.3290
  753569       8.3292
 2616289       8.3334
 2643753       8.3338
 2616322       8.3340
 2616318       8.3342
 2643788       8.3343
 7776100       8.3345
 2643784       8.3346
 7775978       8.3347
 1630509       8.3353
  442061       8.3390
 2333249       8.3391
  441984       8.3393
 2333234       8.3394
 1615382       8.3415
 7776115       8.3436
 7776102       8.3439
 1851513       8.3449
  371097       8.3450
  371095       8.3452
 1847081       8.3459
 1558532       8.3466
  380814       8.3473
 2638106       8.3475
 2758257       8.3476
 2752978       8.3479
 2638123       8.3480
 2638121       8.3483
 1734520       8.3490
 2755618       8.3496
 2616291       8.3510
 2616324       8.3515
 2616320       8.3518
  341745       8.3529
 2305175       8.3535
 2305020       8.3538
 1641623       8.3540
 1652290       8.3563
 1617549       8.3572
 2289620       8.3594
 1555349       8.3602
  369602       8.3605
  369600       8.3607
 2883452       8.3613
  374363       8.3616
 2747757       8.3630
 2738518       8.3634
 2868270       8.3639
  342945       8.3640
 2743137       8.3656
 1557040       8.3665
 1222257       8.3692
 1792524       8.3699
 2274220       8.3716
 1222247       8.3722
 1782509       8.3745
 1576208       8.3747
 2874213       8.3749
  692294       8.3756
  692280       8.3759
 1208019       8.3762
 1208017       8.3764
  869402       8.3785
  869387       8.3787
 1558533       8.3796
 1555350       8.3805
 1222255       8.3833
 1788463       8.3839
 1560452       8.3855
 1222246       8.3863
  631235       8.3868
  678573       8.3900
  678440       8.3902
 3527109       8.3923
 1566658       8.3931
 1903621       8.3933
 2394320       8.3938
 2394356       8.3943
 2394351       8.3946
 1847181       8.3949
 3521824       8.3950
 1788396       8.3967
  356121       8.3980
 2747797       8.3988
 1555359       8.3999
 2045347       8.4001
 2643752       8.4033
 2262121       8.4038
 2643783       8.4041
 2996999       8.4042
 2262115       8.4043
 2262112       8.4046
 2997017       8.4047
 2997015       8.4050
 1560450       8.4058
 3523148       8.4059
 2632458       8.4069
 2632477       8.4074
 2632475       8.4077
 2626813       8.4090
 1734958       8.4094
 2626831       8.4095
 1894409       8.4098
 2577513       8.4101
 2379948       8.4102
  743365       8.4103
 2577498       8.4104
 2383831       8.4107
  743397       8.4108
 2383827       8.4109
  743391       8.4110
 1782464       8.4111
 2394323       8.4112
 2394358       8.4118
 2394353       8.4120
  352601       8.4122
 3172227       8.4128
 2968788       8.4129
 3164157       8.4143
 2988288       8.4155
 3169585       8.4156
 2852412       8.4157
  436091       8.4158
 2926335       8.4160
  435951       8.4161
 2988291       8.4163
 1894107       8.4166
 2779876       8.4181
 2844089       8.4185
 2994597       8.4186
 2994595       8.4189
  763525       8.4202
 2408693       8.4203
  763543       8.4207
 2408709       8.4208
  763538       8.4210
 2408705       8.4211
 2262117       8.4222
 2262113       8.4224
  435776       8.4226
 1782409       8.4239
 2572379       8.4244
 2572364       8.4246
  733845       8.4266
  733874       8.4271
  733869       8.4273
  743367       8.4276
 2383834       8.4281
  743399       8.4282
 2383829       8.4283
  743393       8.4284
 1903623       8.4293
 2923696       8.4295
 1734956       8.4296
  436888       8.4321
  436883       8.4324
  436324       8.4325
 3608094       8.4326
 3608112       8.4331
 3608109       8.4334
  436604       8.4335
 2747697       8.4336
  436100       8.4341
  436098       8.4344
 1908743       8.4356
 3165479       8.4357
 3165477       8.4359
 2803417       8.4363
 2714443       8.4366
  756307       8.4367
  756320       8.4372
  756315       8.4375
  763545       8.4385
 2408712       8.4387
  763541       8.4388
 1982739       8.4389
 1814546       8.4398
 1578768       8.4413
 3449709       8.4438
  733847       8.4439
 2041651       8.4443
  733876       8.4444
  733871       8.4447
  965526       8.4456
  965542       8.4461
  965540       8.4464
 3411579       8.4469
  965136       8.4476
 2743078       8.4477
  965154       8.4481
  965152       8.4484
 2003335       8.4490
 3480831       8.4494
 1903617       8.4495
 2714561       8.4512
 1187506       8.4516
 1187493       8.4518
 1814523       8.4538
  756322       8.4550
  756318       8.4553
 1908739       8.4558
  955979       8.4577
 3445090       8.4579
 1901342       8.4580
  955994       8.4582
  955992       8.4585
  624977       8.4586
  953063       8.4600
 3402339       8.4603
  953079       8.4605
  953076       8.4608
 2913144       8.4632
 3527108       8.4633
 2041649       8.4644
 1632109       8.4646
 1899742       8.4648
 2709161       8.4655
 3523147       8.4656
 1185105       8.4658
  416137       8.4659
 1185102       8.4660
  416155       8.4664
  416152       8.4667
 1602566       8.4675
  404469       8.4681
  404468       8.4686
 1896186       8.4688
  404488       8.4689
  954521       8.4712
  954537       8.4717
  954535       8.4720
  951606       8.4738
 1873988       8.4740
  951621       8.4743
  951619       8.4746
 1675917       8.4751
 1897467       8.4753
 1631788       8.4757
 2892397       8.4773
 1612164       8.4782
 1886333       8.4788
  407984       8.4813
  408002       8.4818
  408000       8.4821
  405205       8.4835
 2767337       8.4838
  405223       8.4840
  405220       8.4843
 2003336       8.4847
 1610830       8.4848
 3608485       8.4852
 1602807       8.4874
  437474       8.4875
  437614       8.4879
 1841463       8.4904
 1994427       8.4909
  407105       8.4922
  407123       8.4927
  407120       8.4929
 3388479       8.4939
 1873977       8.4941
 1659246       8.4956
 2005894       8.4971
 2044778       8.4972
 1990837       8.4974
 2770637       8.4978
 2992379       8.4981
 1651033       8.4991
 2220029       8.4994
 2220044       8.4999
 2220042       8.5002
 2003355       8.5004
 2116180       8.5008
 1899016       8.5011
 2003333       8.5048
 1602806       8.5075
 3379240       8.5080
 1894117       8.5082
 2817277       8.5086
 1841462       8.5104
 1604800       8.5105
 2009360       8.5121
 1192096       8.5128
 1193465       8.5129
 2217857       8.5133
 2217855       8.5136
 1886334       8.5144
 1788374       8.5158
 2005892       8.5171
 1602667       8.5176
 1632926       8.5182
 2815959       8.5221
 2007885       8.5227
 2012152       8.5231
  411581       8.5233
 1052729       8.5250
 1052716       8.5253
 1887424       8.5267
 1885672       8.5268
  409902       8.5270
 1048126       8.5272
 1048113       8.5274
 1695007       8.5286
 7760405       8.5297
 7760403       8.5300
  407143       8.5301
 2007886       8.5302
  407066       8.5303
 2009358       8.5320
  406317       8.5324
  406302       8.5326
  948794       8.5329
  948781       8.5332
 7760287       8.5336
 1886331       8.5344
  414057       8.5353
 2003356       8.5360
 2116181       8.5364
  413257       8.5392
  411577       8.5405
  411599       8.5410
  411596       8.5412
 1450156       8.5422
 1782420       8.5426
 2038888       8.5428
  409897       8.5442
  409919       8.5447
  409917       8.5449
 1449942       8.5456
 1887422       8.5467
  948135       8.5470
  948121       8.5473
 7760361       8.5475
 7765025       8.5476
 7760359       8.5477
 7760214       8.5512
  950961       8.5530
  950948       8.5533
  414063       8.5534
  414061       8.5537
 2007887       8.5550
 2066143       8.5554
 2003352       8.5559
 2116178       8.5563
  413263       8.5572
 1594247       8.5573
  413261       8.5575
 2033606       8.5578
 2811399       8.5594
 2030673       8.5604
 1934571       8.5607
 2068701       8.5612
